tool_id,tool_name,directory,event_type,version,old_version,change_type,commit_hash,commit_date,commit_message
khmer_normalize_by_median,khmer: Normalize By Median,khmer,new,2.0.0,,initial,68a5469b5c509604a6d569ca10477790d5878bd3,2015-11-10T16:49:22+00:00,Merge pull request #375 from galaxyproject/khmer_updates
khmer_partition,khmer: Sequence partition all-in-one,khmer,new,2.0.0,,initial,68a5469b5c509604a6d569ca10477790d5878bd3,2015-11-10T16:49:22+00:00,Merge pull request #375 from galaxyproject/khmer_updates
raxml,RAxML,raxml,new,1.0.1,,initial,6200b3898c278f7401dad7dec5463b2971f6d06c,2015-11-25T13:02:19+00:00,Merge pull request #415 from galaxyproject/raxml
iuc_pear,Pear,pear,new,0.9.6.1,,initial,baa6a1ec8b3c440cdf73409ccaafcd303e9f4e72,2015-11-30T22:22:47+00:00,Merge pull request #438 from blankenberg/PEAR
deseq2,DESeq2,deseq2,update,2.1.8.3,2.1.8.2,wrapper,95f410ac646d97a40414416722a57468ce6dd008,2015-12-02T22:11:34+00:00,fix ordering in DESeq2 factors
taxonomy_krona_chart,Krona pie chart,taxonomy_krona_chart,update,2.6.0,2.0.0,wrapper,304815cdaa7923e83094e1de8b906fe246a2eec7,2015-12-03T11:00:22+00:00,Merge pull request #456 from nekrut/krona_update
ngsutils_bam_filter,BAM filter,ngsutils,new,0.5.7.1,,initial,a9716d8a507c07910ceb7f0b7db49136309264fc,2015-12-06T01:40:57+00:00,Merge pull request #464 from galaxyproject/ngsutil_update
sickle,Sickle,sickle,new,1.33,,initial,dc69ff0ee8c53a78d1d378cbe14c604a019bf015,2015-12-06T16:23:13+00:00,Merge pull request #412 from nsoranzo/master
trinity,Trinity,trinity,new,2.0.6.1,,initial,1abd7a1cbd25b687267df2ebc4dfba5894797a64,2015-12-09T07:12:30+00:00,Merge pull request #471 from nsoranzo/master
vsearch_alignment,VSearch alignment,vsearch,new,1.1.3.1,,initial,64c1c4c664c6a131d897f574dc849f5668fa97d2,2015-12-17T17:48:02+00:00,Merge pull request #487 from blankenberg/vsearch
vsearch_chimera_detection,VSearch chimera detection,vsearch,new,1.1.3.1,,initial,64c1c4c664c6a131d897f574dc849f5668fa97d2,2015-12-17T17:48:02+00:00,Merge pull request #487 from blankenberg/vsearch
vsearch_clustering,VSearch clustering,vsearch,update,1.1.3.2,1.1.3.1,wrapper,64c1c4c664c6a131d897f574dc849f5668fa97d2,2015-12-17T17:48:02+00:00,Merge pull request #487 from blankenberg/vsearch
vsearch_dereplication,VSearch dereplication,vsearch,update,1.1.3.2,1.1.3.1,wrapper,64c1c4c664c6a131d897f574dc849f5668fa97d2,2015-12-17T17:48:02+00:00,Merge pull request #487 from blankenberg/vsearch
vsearch_masking,VSearch masking,vsearch,new,1.1.3.1,,initial,64c1c4c664c6a131d897f574dc849f5668fa97d2,2015-12-17T17:48:02+00:00,Merge pull request #487 from blankenberg/vsearch
vsearch_search,VSearch search,vsearch,new,1.1.3.1,,initial,64c1c4c664c6a131d897f574dc849f5668fa97d2,2015-12-17T17:48:02+00:00,Merge pull request #487 from blankenberg/vsearch
vsearch_shuffling,VSearch shuffling,vsearch,new,1.1.3.1,,initial,64c1c4c664c6a131d897f574dc849f5668fa97d2,2015-12-17T17:48:02+00:00,Merge pull request #487 from blankenberg/vsearch
vsearch_sorting,VSearch sorting,vsearch,update,1.1.3.2,1.1.3.1,wrapper,64c1c4c664c6a131d897f574dc849f5668fa97d2,2015-12-17T17:48:02+00:00,Merge pull request #487 from blankenberg/vsearch
ncbi_eutils_esearch,NCBI ESearch,ncbi_entrez_eutils,new,1.0,,initial,367b609b8dd3c4059889ceeaa90d74d19f7ada3e,2015-12-21T17:00:03+00:00,NCBI apparently returns XML in this case
jbrowse,JBrowse,jbrowse,update,0.4,0.3,wrapper,2249d643284ee782d882cd200729a86a2c6bb744,2015-12-31T18:52:24+00:00,Merge branch 'master' of github.com:galaxyproject/tools-iuc
rna_star,RNA STAR,rgrnastar,update,2.4.0d-1,2.4.0d,wrapper,25aae2d5d486a4b77dcdd9841ece4d8bf7cd7cbe,2016-01-19T13:59:48+00:00,Merge pull request #529 from yhoogstrate/star_changes
meme_fimo,FIMO,meme,new,4.11.0.1,,initial,d84a6599817ce37c2548cc98b6a01beb7fe4020a,2016-01-20T10:36:24+00:00,Merge pull request #553 from gregvonkuster/fimo
Extract genomic DNA 1,Extract Genomic DNA,extract_genomic_dna,new,3.0.1,,initial,f42aabcc7ec5afe35588fd6471fa9ca0a86d7e98,2016-01-20T14:48:07+00:00,Merge pull request #554 from gregvonkuster/extract
macs2_bdgbroadcall,MACS2 bdgbroadcall,macs2,update,2.1.0.20151222.0,2.1.0.20140616.0,version,6692e3a4fa1bf6e9a407735afdbb2454ed32b316,2016-01-27T20:12:11+00:00,Merge pull request #570 from lparsons/macs2
macs2_bdgcmp,MACS2 bdgcmp,macs2,update,2.1.0.20151222.0,2.1.0.20140616.0,version,6692e3a4fa1bf6e9a407735afdbb2454ed32b316,2016-01-27T20:12:11+00:00,Merge pull request #570 from lparsons/macs2
macs2_bdgdiff,MACS2 bdgdiff,macs2,update,2.1.0.20151222.0,2.1.0.20140616.0,version,6692e3a4fa1bf6e9a407735afdbb2454ed32b316,2016-01-27T20:12:11+00:00,Merge pull request #570 from lparsons/macs2
macs2_bdgpeakcall,MACS2 bdgpeakcall,macs2,update,2.1.0.20151222.0,2.1.0.20140616.0,version,6692e3a4fa1bf6e9a407735afdbb2454ed32b316,2016-01-27T20:12:11+00:00,Merge pull request #570 from lparsons/macs2
macs2_callpeak,MACS2 callpeak,macs2,update,2.1.0.20151222.0,2.1.0.20140616.0,version,6692e3a4fa1bf6e9a407735afdbb2454ed32b316,2016-01-27T20:12:11+00:00,Merge pull request #570 from lparsons/macs2
macs2_filterdup,MACS2 filterdup,macs2,update,2.1.0.20151222.0,2.1.0.20140616.0,version,6692e3a4fa1bf6e9a407735afdbb2454ed32b316,2016-01-27T20:12:11+00:00,Merge pull request #570 from lparsons/macs2
macs2_predictd,MACS2 predictd,macs2,update,2.1.0.20151222.0,2.1.0.20140616.0,version,6692e3a4fa1bf6e9a407735afdbb2454ed32b316,2016-01-27T20:12:11+00:00,Merge pull request #570 from lparsons/macs2
macs2_randsample,MACS2 randsample,macs2,update,2.1.0.20151222.0,2.1.0.20140616.0,version,6692e3a4fa1bf6e9a407735afdbb2454ed32b316,2016-01-27T20:12:11+00:00,Merge pull request #570 from lparsons/macs2
macs2_refinepeak,MACS2 refinepeak,macs2,update,2.1.0.20151222.0,2.1.0.20140616.0,version,6692e3a4fa1bf6e9a407735afdbb2454ed32b316,2016-01-27T20:12:11+00:00,Merge pull request #570 from lparsons/macs2
rna_star,RNA STAR,rgrnastar,update,2.4.0d-2,2.4.0d-1,wrapper,a89b30e7cbe4e7db22f36773112f7ed833285cb3,2016-02-05T16:54:35+00:00,Merge pull request #575 from jsh58/master
resize_coordinate_window,Resize coordinate window,resize_coordinate_window,new,1.0.1,,initial,9a3962a8e10dea7cc159cb134d12c4f59e1fcb59,2016-02-16T08:54:29+00:00,Merge pull request #592 from gregvonkuster/resize_enhance
meme_fimo,FIMO,meme,update,4.11.0.2,4.11.0.1,wrapper,54af7140b03ffb0bcb5a73000e13fa56903aeed7,2016-02-16T22:33:56+00:00,Merge pull request #600 from gregvonkuster/meme
meme_meme,MEME,meme,new,4.11.0.1,,initial,54af7140b03ffb0bcb5a73000e13fa56903aeed7,2016-02-16T22:33:56+00:00,Merge pull request #600 from gregvonkuster/meme
gemini_@BINARY@,GEMINI @BINARY@,gemini,update,0.18.1.0,0.10.1.0,upstream,c86da14a1e62f9109236fb7b8973d7ff6992da43,2016-02-17T14:52:48+00:00,Merge pull request #534 from galaxyproject/gemini
vsearch_alignment,VSearch alignment,vsearch,update,1.9.7.0,1.1.3.1,upstream,8025a841bb56c3251bc4f4b492c90702fc5ff7b5,2016-02-29T16:33:10+00:00,Merge pull request #590 from galaxyproject/vsearch_update
vsearch_chimera_detection,VSearch chimera detection,vsearch,update,1.9.7.0,1.1.3.1,upstream,8025a841bb56c3251bc4f4b492c90702fc5ff7b5,2016-02-29T16:33:10+00:00,Merge pull request #590 from galaxyproject/vsearch_update
vsearch_clustering,VSearch clustering,vsearch,update,1.9.7.0,1.1.3.2,upstream,8025a841bb56c3251bc4f4b492c90702fc5ff7b5,2016-02-29T16:33:10+00:00,Merge pull request #590 from galaxyproject/vsearch_update
vsearch_dereplication,VSearch dereplication,vsearch,update,1.9.7.0,1.1.3.2,upstream,8025a841bb56c3251bc4f4b492c90702fc5ff7b5,2016-02-29T16:33:10+00:00,Merge pull request #590 from galaxyproject/vsearch_update
vsearch_masking,VSearch masking,vsearch,update,1.9.7.0,1.1.3.1,upstream,8025a841bb56c3251bc4f4b492c90702fc5ff7b5,2016-02-29T16:33:10+00:00,Merge pull request #590 from galaxyproject/vsearch_update
vsearch_search,VSearch search,vsearch,update,1.9.7.0,1.1.3.1,upstream,8025a841bb56c3251bc4f4b492c90702fc5ff7b5,2016-02-29T16:33:10+00:00,Merge pull request #590 from galaxyproject/vsearch_update
vsearch_shuffling,VSearch shuffling,vsearch,update,1.9.7.0,1.1.3.1,upstream,8025a841bb56c3251bc4f4b492c90702fc5ff7b5,2016-02-29T16:33:10+00:00,Merge pull request #590 from galaxyproject/vsearch_update
vsearch_sorting,VSearch sorting,vsearch,update,1.9.7.0,1.1.3.2,upstream,8025a841bb56c3251bc4f4b492c90702fc5ff7b5,2016-02-29T16:33:10+00:00,Merge pull request #590 from galaxyproject/vsearch_update
Extract genomic DNA 1,Extract Genomic DNA,extract_genomic_dna,update,3.0.2,3.0.1,wrapper,64c87b21185321d432a6bd0eb3cd463bf6c95972,2016-03-05T20:37:15+00:00,Merge pull request #633 from gregvonkuster/enhance_extract
fasta_nucleotide_color_plot,Fasta nucleotide color plot,fasta_nucleotide_color_plot,new,1.0.0,,initial,aab26590f958cdc0b9b257db18c6b4fb7a20f683,2016-03-07T14:36:05+00:00,Merge pull request #653 from gregvonkuster/fasta_tool_id_fix
cwpair2,CWPair2,cwpair2,new,1.0.0,,initial,a095a7ad13fd9f362c5cb699fb953fa14b99d406,2016-03-20T16:20:01+00:00,Merge pull request #691 from gregvonkuster/cwpair_fix
repmatch_gff3,RepMatch,repmatch_gff3,new,1.0.0,,initial,96e78bfc79601ce09b1e8b13e7927670121e80c1,2016-03-20T18:26:47+00:00,Merge pull request #692 from gregvonkuster/genetrack_test
jbrowse,JBrowse,jbrowse,update,0.5,0.4,wrapper,11d0a2414f34e9a4fffb7a5c1c4a450d38a1cf4b,2016-03-23T16:01:27+00:00,Merge pull request #695 from galaxyproject/jbrowse-next
trinity,Trinity,trinity,update,2.1.1,2.0.6.1,wrapper,3c4a2b13b0f3a280de4f98f4f5e0dc29e10fc7a0,2016-03-24T15:39:32+00:00,Merge pull request #602 from abretaud/trinity
deseq2,DESeq2,deseq2,update,2.11.38,2.1.8.3,wrapper,fffc467e0d5e1b5d4f1f9295d092c5b10465eb30,2016-04-04T19:41:58+00:00,Merge pull request #699 from galaxyproject/deseq-tng
deseq2,DESeq2,deseq2,update,2.1.8.3,2.11.38,wrapper,a6cbd8c3ec45765cdccdd395696a32848bc49944,2016-04-05T16:03:16+00:00,Merge pull request #712 from galaxyproject/revert-699-deseq-tng
hisat2,HISAT2,hisat2,update,2.0.3,1.0.1,wrapper,64b86fe2d6708fadebe6b05fc5ae520046f870f4,2016-04-13T20:31:58+00:00,Merge pull request #687 from galaxyproject/hisat_version_2.0.2
bam_to_scidx,Convert BAM to ScIdx,bam_to_scidx,new,1.0.0,,initial,f33b04533bca91242b8a0a4077e1d593f5a874e0,2016-04-19T21:52:34+00:00,Fix bam_to_scidx to pass tests (#722)
trinity,Trinity,trinity,update,2.1.1.1,2.1.1,wrapper,72247137f912b62dd5a3bc566524988bce10b515,2016-05-02T11:27:04+00:00,Trinity: multiple input and small cosmetic changes (#744)
fastq_dump,Download and Extract Reads in FASTQ,sra-tools,new,1.3.0,,initial,8550e0c7389533bebc75d7a93b89a3e59fe77bcd,2016-05-17T17:48:46+00:00,Allow fastq/fasta and sam/bam wrapper for bulk SRA download (#762)
sam_dump,Download and Extract Reads in BAM,sra-tools,new,1.3.0,,initial,8550e0c7389533bebc75d7a93b89a3e59fe77bcd,2016-05-17T17:48:46+00:00,Allow fastq/fasta and sam/bam wrapper for bulk SRA download (#762)
meme_fimo,FIMO,meme,update,4.11.0.3,4.11.0.2,wrapper,0facf72a058f2055d26401407fbe01ab4939d568,2016-06-17T15:29:56+00:00,Merge pull request #810 from gregvonkuster/fimo_4_11_0_3
seqtk_comp,seqtk_comp,seqtk,update,1.2.0,1.0-r75-dirty.0,wrapper,9ee1ba9470ca5533fe355067560579f818fac893,2016-06-25T17:49:51+00:00,Install seqtk from conda (#843)
seqtk_cutN,seqtk_cutN,seqtk,update,1.2.0,1.0-r75-dirty.0,wrapper,9ee1ba9470ca5533fe355067560579f818fac893,2016-06-25T17:49:51+00:00,Install seqtk from conda (#843)
seqtk_dropse,seqtk_dropse,seqtk,update,1.2.0,1.0-r75-dirty.0,wrapper,9ee1ba9470ca5533fe355067560579f818fac893,2016-06-25T17:49:51+00:00,Install seqtk from conda (#843)
seqtk_fqchk,seqtk_fqchk,seqtk,update,1.2.0,1.0-r75-dirty.0,wrapper,9ee1ba9470ca5533fe355067560579f818fac893,2016-06-25T17:49:51+00:00,Install seqtk from conda (#843)
seqtk_hety,seqtk_hety,seqtk,update,1.2.0,1.0-r75-dirty.0,wrapper,9ee1ba9470ca5533fe355067560579f818fac893,2016-06-25T17:49:51+00:00,Install seqtk from conda (#843)
seqtk_listhet,seqtk_listhet,seqtk,update,1.2.0,1.0-r75-dirty.0,wrapper,9ee1ba9470ca5533fe355067560579f818fac893,2016-06-25T17:49:51+00:00,Install seqtk from conda (#843)
seqtk_mergefa,seqtk_mergefa,seqtk,update,1.2.0,1.0-r75-dirty.0,wrapper,9ee1ba9470ca5533fe355067560579f818fac893,2016-06-25T17:49:51+00:00,Install seqtk from conda (#843)
seqtk_mergepe,seqtk_mergepe,seqtk,update,1.2.0,1.0-r75-dirty.0,wrapper,9ee1ba9470ca5533fe355067560579f818fac893,2016-06-25T17:49:51+00:00,Install seqtk from conda (#843)
seqtk_mutfa,seqtk_mutfa,seqtk,update,1.2.0,1.0-r75-dirty.0,wrapper,9ee1ba9470ca5533fe355067560579f818fac893,2016-06-25T17:49:51+00:00,Install seqtk from conda (#843)
seqtk_randbase,seqtk_randbase,seqtk,update,1.2.0,1.0-r75-dirty.0,wrapper,9ee1ba9470ca5533fe355067560579f818fac893,2016-06-25T17:49:51+00:00,Install seqtk from conda (#843)
seqtk_sample,seqtk_sample,seqtk,update,1.2.0,1.0-r75-dirty.0,wrapper,9ee1ba9470ca5533fe355067560579f818fac893,2016-06-25T17:49:51+00:00,Install seqtk from conda (#843)
seqtk_seq,seqtk_seq,seqtk,update,1.2.0,1.0-r75-dirty.0,wrapper,9ee1ba9470ca5533fe355067560579f818fac893,2016-06-25T17:49:51+00:00,Install seqtk from conda (#843)
seqtk_subseq,seqtk_subseq,seqtk,update,1.2.0,1.0-r75-dirty.0,wrapper,9ee1ba9470ca5533fe355067560579f818fac893,2016-06-25T17:49:51+00:00,Install seqtk from conda (#843)
seqtk_trimfq,seqtk_trimfq,seqtk,update,1.2.0,1.0-r75-dirty.0,wrapper,9ee1ba9470ca5533fe355067560579f818fac893,2016-06-25T17:49:51+00:00,Install seqtk from conda (#843)
hmmer_hmmbuild,hmmbuild,hmmer3,new,0.1.0,,initial,4261b86af790a3535c0b9a8122f92225f8f67b47,2016-06-25T18:51:33+00:00,Merge pull request #841 from abretaud/hmmer_conda
hmmer_hmmscan,hmmscan,hmmer3,new,0.1.0,,initial,4261b86af790a3535c0b9a8122f92225f8f67b47,2016-06-25T18:51:33+00:00,Merge pull request #841 from abretaud/hmmer_conda
hmmer_nhmmscan,nhmmscan,hmmer3,new,0.1.0,,initial,4261b86af790a3535c0b9a8122f92225f8f67b47,2016-06-25T18:51:33+00:00,Merge pull request #841 from abretaud/hmmer_conda
stacks_assembleperead,Stacks: assemble read pairs by locus,stacks,new,1.40.1,,initial,e1c1550e0bd61c88ffead2b1c4f6ab7393052393,2016-06-25T21:18:57+00:00,Stacks: various fixes (#828)
stacks_cstacks,Stacks: cstacks,stacks,new,1.40.2,,initial,e1c1550e0bd61c88ffead2b1c4f6ab7393052393,2016-06-25T21:18:57+00:00,Stacks: various fixes (#828)
stacks_denovomap,Stacks: de novo map,stacks,new,1.40.1,,initial,e1c1550e0bd61c88ffead2b1c4f6ab7393052393,2016-06-25T21:18:57+00:00,Stacks: various fixes (#828)
stacks_genotypes,Stacks: genotypes,stacks,new,1.40.1,,initial,e1c1550e0bd61c88ffead2b1c4f6ab7393052393,2016-06-25T21:18:57+00:00,Stacks: various fixes (#828)
stacks_populations,Stacks: populations,stacks,new,1.40.1,,initial,e1c1550e0bd61c88ffead2b1c4f6ab7393052393,2016-06-25T21:18:57+00:00,Stacks: various fixes (#828)
stacks_procrad,Stacks: process radtags,stacks,new,1.40.2,,initial,e1c1550e0bd61c88ffead2b1c4f6ab7393052393,2016-06-25T21:18:57+00:00,Stacks: various fixes (#828)
stacks_pstacks,Stacks: pstacks,stacks,new,1.40.2,,initial,e1c1550e0bd61c88ffead2b1c4f6ab7393052393,2016-06-25T21:18:57+00:00,Stacks: various fixes (#828)
stacks_refmap,Stacks: reference map,stacks,new,1.40.1,,initial,e1c1550e0bd61c88ffead2b1c4f6ab7393052393,2016-06-25T21:18:57+00:00,Stacks: various fixes (#828)
stacks_rxstacks,Stacks: rxstacks,stacks,new,1.40.1,,initial,e1c1550e0bd61c88ffead2b1c4f6ab7393052393,2016-06-25T21:18:57+00:00,Stacks: various fixes (#828)
stacks_sstacks,Stacks: sstacks,stacks,new,1.40.1,,initial,e1c1550e0bd61c88ffead2b1c4f6ab7393052393,2016-06-25T21:18:57+00:00,Stacks: various fixes (#828)
stacks_ustacks,Stacks: ustacks,stacks,new,1.40.1,,initial,e1c1550e0bd61c88ffead2b1c4f6ab7393052393,2016-06-25T21:18:57+00:00,Stacks: various fixes (#828)
transdecoder,TransDecoder,transdecoder,new,1.1,,initial,35197ad36518c35aa983181b0e4a7bc178fc403d,2016-06-28T15:35:48+00:00,conda for transdecoder (#846)
stringtie,StringTie,stringtie,update,1.2.3,1.1.0,wrapper,4b1c81767579d8aa8eea35e6165e93f1c2abc0fd,2016-06-29T20:36:31+00:00,Update to stringtie 1.2.3 (#860)
stacks_ustacks,Stacks: ustacks,stacks,update,1.40.2,1.40.1,wrapper,1068e65346a52c8046cd4ce3ed9bb20b00860bd8,2016-06-29T21:15:07+00:00,Small stacks bug (#859)
meme_fimo,FIMO,meme,update,4.11.0.4,4.11.0.3,wrapper,bfe3e09cc4aade50d41b163e05917db354739026,2016-07-02T18:02:49+00:00,Clarify filtering methods for fimo options (#865)
ncbi_eutils_ecitmatch,NCBI ECitMatch,ncbi_entrez_eutils,new,1.1,,initial,15bcc5104c577b4b9c761f2854fc686c07ffa9db,2016-07-07T06:33:26+00:00,Existing Entrez tool updates (#792)
ncbi_eutils_efetch,NCBI EFetch,ncbi_entrez_eutils,new,1.1,,initial,15bcc5104c577b4b9c761f2854fc686c07ffa9db,2016-07-07T06:33:26+00:00,Existing Entrez tool updates (#792)
ncbi_eutils_einfo,NCBI EInfo,ncbi_entrez_eutils,new,1.1,,initial,15bcc5104c577b4b9c761f2854fc686c07ffa9db,2016-07-07T06:33:26+00:00,Existing Entrez tool updates (#792)
ncbi_eutils_elink,NCBI ELink,ncbi_entrez_eutils,new,1.1,,initial,15bcc5104c577b4b9c761f2854fc686c07ffa9db,2016-07-07T06:33:26+00:00,Existing Entrez tool updates (#792)
ncbi_eutils_epost,NCBI EPost,ncbi_entrez_eutils,new,1.1,,initial,15bcc5104c577b4b9c761f2854fc686c07ffa9db,2016-07-07T06:33:26+00:00,Existing Entrez tool updates (#792)
ncbi_eutils_esearch,NCBI ESearch,ncbi_entrez_eutils,update,1.1,1.0,wrapper,15bcc5104c577b4b9c761f2854fc686c07ffa9db,2016-07-07T06:33:26+00:00,Existing Entrez tool updates (#792)
ncbi_eutils_esummary,NCBI ESummary,ncbi_entrez_eutils,new,1.1,,initial,15bcc5104c577b4b9c761f2854fc686c07ffa9db,2016-07-07T06:33:26+00:00,Existing Entrez tool updates (#792)
meme_fimo,FIMO,meme,update,4.11.1.0,4.11.0.4,wrapper,ef11594cf3ca79e444ab4e30d83de5951a636faf,2016-07-10T12:56:45+00:00,Small meme cleanup + Update meme tools to version 4.11.1 (#871)
meme_meme,MEME,meme,update,4.11.1.0,4.11.0.1,wrapper,ef11594cf3ca79e444ab4e30d83de5951a636faf,2016-07-10T12:56:45+00:00,Small meme cleanup + Update meme tools to version 4.11.1 (#871)
bedtools_genomecoveragebed,bedtools Genome Coverage,bedtools,update,2.24.1,2.24.0,wrapper,964b3159deeade1c90d20cef92dc15a14195edb7,2016-07-18T17:37:55+00:00,Genome input param is not needed for BAM input (#884)
trinity,Trinity,trinity,update,2.2.0.0,2.1.1.1,wrapper,baff3f60cf4a039a74091e24b3453f4499cfaf02,2016-07-27T12:05:26+00:00,Trinity 2.2.0 (#894)
trinity_abundance_estimates_to_matrix,Build expression matrix,trinity,new,2.2.0.0,,initial,1599ee1b8e873cf0e40d4a63bb7c734317db4eed,2016-08-01T15:27:58+00:00,Merge pull request #898 from abretaud/trinity_name
trinity_align_and_estimate_abundance,Align reads and estimate abundance,trinity,new,2.2.0.0,,initial,1599ee1b8e873cf0e40d4a63bb7c734317db4eed,2016-08-01T15:27:58+00:00,Merge pull request #898 from abretaud/trinity_name
trinity_filter_low_expr_transcripts,Filter low expression transcripts,trinity,new,2.2.0.0,,initial,1599ee1b8e873cf0e40d4a63bb7c734317db4eed,2016-08-01T15:27:58+00:00,Merge pull request #898 from abretaud/trinity_name
trinity_gene_to_trans_map,Generate gene to transcript map,trinity,new,2.2.0.0,,initial,1599ee1b8e873cf0e40d4a63bb7c734317db4eed,2016-08-01T15:27:58+00:00,Merge pull request #898 from abretaud/trinity_name
trinity_run_de_analysis,Differential expression analysis,trinity,new,2.2.0.0,,initial,1599ee1b8e873cf0e40d4a63bb7c734317db4eed,2016-08-01T15:27:58+00:00,Merge pull request #898 from abretaud/trinity_name
trinity_samples_qccheck,RNASeq samples quality check,trinity,new,2.2.0.0,,initial,1599ee1b8e873cf0e40d4a63bb7c734317db4eed,2016-08-01T15:27:58+00:00,Merge pull request #898 from abretaud/trinity_name
trinity_filter_low_expr_transcripts,Filter low expression transcripts,trinity,update,2.2.0.1,2.2.0.0,wrapper,10b486349a513222289ff85e0b05fba22373f3d4,2016-08-30T11:50:16+00:00,Merge pull request #914 from abretaud/trinity_filterfix
fastq_dump,Download and Extract Reads in FASTQ,sra-tools,update,2.6.2,1.3.0,wrapper,4e83a7f6d542cd3129eb14a142f74c127f91d026,2016-09-16T21:18:51+00:00,Merge pull request #948 from martenson/condafi-sratools
sam_dump,Download and Extract Reads in BAM,sra-tools,update,2.6.2,1.3.0,wrapper,4e83a7f6d542cd3129eb14a142f74c127f91d026,2016-09-16T21:18:51+00:00,Merge pull request #948 from martenson/condafi-sratools
featurecounts,featureCounts,featurecounts,new,1.4.6.p5,,initial,ea532f5f64c06c3cde85fa420f9a2a57cdc66deb,2016-09-20T13:39:10+00:00,Merge pull request #771 from yhoogstrate/featurecounts_profile
