repA.2_pKPC_2_JX397875	0	0	.	.	Original name was repA_2_pKPC-2_JX397875
repUS1._ORF_E.faeciumContig1258__JDOE	0	0	.	.	Original name was repUS1__ORF(E.faeciumContig1258)_JDOE
repUS10._CDS25_pSSP1__AP008935	0	0	.	.	Original name was repUS10__CDS25(pSSP1)_AP008935
repUS11._CDS16_pTEF3__AE016832	0	0	.	.	Original name was repUS11__CDS16(pTEF3)_AE016832
repUS12._rep_pUB110__AF181950	0	0	.	.	Original name was repUS12__rep(pUB110)_AF181950
repUS13._CDS1_pUSA01__NC007790	0	0	.	.	Original name was repUS13__CDS1(pUSA01)_NC007790
repUS14._repA_VRSAp__AP003367	0	0	.	.	Original name was repUS14__repA(VRSAp)_AP003367
repUS15._ORF_E.faecium287__NZAAAK010000287	0	0	.	.	Original name was repUS15__ORF(E.faecium287)_NZAAAK010000287
repUS16._repF_pE194__M17811.1	0	0	.	.	Original name was repUS16__repF(pE194)_M17811.1
repUS17._rep_pKKS825__FN377602.2	0	0	.	.	Original name was repUS17__rep(pKKS825)_FN377602.2
repUS18._rep_pKKS825__FN377602.2	0	0	.	.	Original name was repUS18__rep(pKKS825)_FN377602.2
repUS19._rep_pDLK3__GU562626.1	0	0	.	.	Original name was repUS19__rep(pDLK3)_GU562626.1
repUS2._repA_pBI143__BFU30316	0	0	.	.	Original name was repUS2__repA(pBI143)_BFU30316
repUS20._rep_pAVX__CP001784.1	0	0	.	.	Original name was repUS20__rep(pAVX)_CP001784.1
repUS21._rep_pWBG764__GQ900468.1	0	0	.	.	Original name was repUS21__rep(pWBG764)_GQ900468.1
repUS22._rep_SAP015B__GQ900502.1	0	0	.	.	Original name was repUS22__rep(SAP015B)_GQ900502.1
repUS23._repA_SAP099B__GQ900449.1	0	0	.	.	Original name was repUS23__repA(SAP099B)_GQ900449.1
repUS3._repM200_pBM200__DQ437521	0	0	.	.	Original name was repUS3__repM200(pBM200)_DQ437521
repUS4._repA_pCI2000__AF178424	0	0	.	.	Original name was repUS4__repA(pCI2000)_AF178424
repUS5._CDS20_pETB__NC003265	0	0	.	.	Original name was repUS5__CDS20(pETB)_NC003265
repUS6._rep_pFL1__NC002132	0	0	.	.	Original name was repUS6__rep(pFL1)_NC002132
repUS7._rep_pHTbeta__AB183714	0	0	.	.	Original name was repUS7__rep(pHTbeta)_AB183714
repUS8._ORF1_pOg32__LOPPOG32	0	0	.	.	Original name was repUS8__ORF1(pOg32)_LOPPOG32
repUS9._rep_pSK1__AF203376	0	0	.	.	Original name was repUS9__rep(pSK1)_AF203376
